開催日,大会名,店名,開催都道府県,大会カテゴリ,順位,獲得CSP,プレイヤーID,プレイヤー名,デッキ名,大会ID,詳細URL,元テキスト,取得日時
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ梅田店,大阪府,オープン,5,25,0000000014,選手14,リザードンex,700064,,"5 位	25pt	選手14
プレイヤーID：0000000014",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ梅田店,大阪府,オープン,6,25,0000000015,選手15,タケルライコex,700064,,"6 位	25pt	選手15
プレイヤーID：0000000015",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ梅田店,大阪府,オープン,7,25,0000000026,選手26,サーナイトex,700064,,"7 位	25pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ梅田店,大阪府,オープン,8,25,0000000028,選手28,リザードンex,700064,,"8 位	25pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,1,100,0000000025,選手25,タケルライコex,700065,,"1 位	100pt	選手25
プレイヤーID：0000000025",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,2,75,0000000028,選手28,リザードンex,700065,,"2 位	75pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,3,50,0000000031,選手31,ドラパルトex,700065,,"3 位	50pt	選手31
プレイヤーID：0000000031",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,4,50,0000000032,選手32,タケルライコex,700065,,"4 位	50pt	選手32
プレイヤーID：0000000032",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,5,25,0000000033,選手33,ドラパルトex,700065,,"5 位	25pt	選手33
プレイヤーID：0000000033",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,6,25,0000000038,選手38,サーナイトex,700065,,"6 位	25pt	選手38
プレイヤーID：0000000038",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,7,25,0000000042,選手42,サーナイトex,700065,,"7 位	25pt	選手42
プレイヤーID：0000000042",2026-07-29T00:00:00Z
2024-10-12,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,8,25,0000000048,選手48,リザードンex,700065,,"8 位	25pt	選手48
プレイヤーID：0000000048",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,1,100,0000000021,選手21,タケルライコex,700066,,"1 位	100pt	選手21
プレイヤーID：0000000021",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,2,75,0000000026,選手26,リザードンex,700066,,"2 位	75pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,3,50,0000000027,選手27,サーナイトex,700066,,"3 位	50pt	選手27
プレイヤーID：0000000027",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,4,50,0000000028,選手28,タケルライコex,700066,,"4 位	50pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,5,25,0000000036,選手36,ドラパルトex,700066,,"5 位	25pt	選手36
プレイヤーID：0000000036",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,6,25,0000000037,選手37,ドラパルトex,700066,,"6 位	25pt	選手37
プレイヤーID：0000000037",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,7,25,0000000043,選手43,リザードンex,700066,,"7 位	25pt	選手43
プレイヤーID：0000000043",2026-07-29T00:00:00Z
2025-03-12,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,8,25,0000000046,選手46,タケルライコex,700066,,"8 位	25pt	選手46
プレイヤーID：0000000046",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,1,100,0000000023,選手23,サーナイトex,700067,,"1 位	100pt	選手23
プレイヤーID：0000000023",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,2,75,0000000024,選手24,タケルライコex,700067,,"2 位	75pt	選手24
プレイヤーID：0000000024",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,3,50,0000000036,選手36,ドラパルトex,700067,,"3 位	50pt	選手36
プレイヤーID：0000000036",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,4,50,0000000037,選手37,リザードンex,700067,,"4 位	50pt	選手37
プレイヤーID：0000000037",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,5,25,0000000043,選手43,リザードンex,700067,,"5 位	25pt	選手43
プレイヤーID：0000000043",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,6,25,0000000047,選手47,リザードンex,700067,,"6 位	25pt	選手47
プレイヤーID：0000000047",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,7,25,0000000055,選手55,リザードンex,700067,,"7 位	25pt	選手55
プレイヤーID：0000000055",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,8,25,0000000057,選手57,ドラパルトex,700067,,"8 位	25pt	選手57
プレイヤーID：0000000057",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,1,100,0000000026,選手26,リザードンex,700068,,"1 位	100pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,2,75,0000000033,選手33,リザードンex,700068,,"2 位	75pt	選手33
プレイヤーID：0000000033",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,3,50,0000000037,選手37,ドラパルトex,700068,,"3 位	50pt	選手37
プレイヤーID：0000000037",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,4,50,0000000043,選手43,タケルライコex,700068,,"4 位	50pt	選手43
プレイヤーID：0000000043",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,5,25,0000000046,選手46,タケルライコex,700068,,"5 位	25pt	選手46
プレイヤーID：0000000046",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,6,25,0000000047,選手47,リザードンex,700068,,"6 位	25pt	選手47
プレイヤーID：0000000047",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,7,25,0000000051,選手51,リザードンex,700068,,"7 位	25pt	選手51
プレイヤーID：0000000051",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,8,25,0000000060,選手60,タケルライコex,700068,,"8 位	25pt	選手60
プレイヤーID：0000000060",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,1,100,0000000026,選手26,ドラパルトex,700069,,"1 位	100pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,2,75,0000000027,選手27,ドラパルトex,700069,,"2 位	75pt	選手27
プレイヤーID：0000000027",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,3,50,0000000028,選手28,タケルライコex,700069,,"3 位	50pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,4,50,0000000029,選手29,タケルライコex,700069,,"4 位	50pt	選手29
プレイヤーID：0000000029",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,5,25,0000000040,選手40,ドラパルトex,700069,,"5 位	25pt	選手40
プレイヤーID：0000000040",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,6,25,0000000043,選手43,ドラパルトex,700069,,"6 位	25pt	選手43
プレイヤーID：0000000043",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,7,25,0000000045,選手45,リザードンex,700069,,"7 位	25pt	選手45
プレイヤーID：0000000045",2026-07-29T00:00:00Z
2024-10-13,シティリーグ2025 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,8,25,0000000053,選手53,タケルライコex,700069,,"8 位	25pt	選手53
プレイヤーID：0000000053",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,1,100,0000000021,選手21,リザードンex,700070,,"1 位	100pt	選手21
プレイヤーID：0000000021",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,2,75,0000000023,選手23,ドラパルトex,700070,,"2 位	75pt	選手23
プレイヤーID：0000000023",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,3,50,0000000024,選手24,リザードンex,700070,,"3 位	50pt	選手24
プレイヤーID：0000000024",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,4,50,0000000031,選手31,タケルライコex,700070,,"4 位	50pt	選手31
プレイヤーID：0000000031",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,5,25,0000000033,選手33,タケルライコex,700070,,"5 位	25pt	選手33
プレイヤーID：0000000033",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,6,25,0000000036,選手36,タケルライコex,700070,,"6 位	25pt	選手36
プレイヤーID：0000000036",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,7,25,0000000041,選手41,リザードンex,700070,,"7 位	25pt	選手41
プレイヤーID：0000000041",2026-07-29T00:00:00Z
2025-03-13,シティリーグ2025 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,8,25,0000000056,選手56,サーナイトex,700070,,"8 位	25pt	選手56
プレイヤーID：0000000056",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,1,100,0000000024,選手24,タケルライコex,700071,,"1 位	100pt	選手24
プレイヤーID：0000000024",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,2,75,0000000028,選手28,リザードンex,700071,,"2 位	75pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,3,50,0000000029,選手29,ドラパルトex,700071,,"3 位	50pt	選手29
プレイヤーID：0000000029",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,4,50,0000000032,選手32,リザードンex,700071,,"4 位	50pt	選手32
プレイヤーID：0000000032",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,5,25,0000000033,選手33,サーナイトex,700071,,"5 位	25pt	選手33
プレイヤーID：0000000033",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,6,25,0000000040,選手40,リザードンex,700071,,"6 位	25pt	選手40
プレイヤーID：0000000040",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,7,25,0000000041,選手41,サーナイトex,700071,,"7 位	25pt	選手41
プレイヤーID：0000000041",2026-07-29T00:00:00Z
2024-10-14,シティリーグ2025 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,8,25,0000000045,選手45,タケルライコex,700071,,"8 位	25pt	選手45
プレイヤーID：0000000045",2026-07-29T00:00:00Z
